"","x1_age","x2_job","x3_marital","x4_education","x5_default","x6_housing","x7_loan","x8_contact","x9_month","x10_weekday","x11_duration","x12_campaign","x13_pdays","x14_previous","x15_poutcome","x16_empvar.rate","x17_consprice.idx","x18_consconf.idx","x19_euribor3m","x20_nr.employed","y_subscribe"
"11504",31,"admin.","divorced","university.degree","no","no","no","telephone","may","mon",53,5,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
"11505",39,"admin.","single","university.degree","unknown","no","no","telephone","jun","mon",658,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
"11506",54,"housemaid","married","basic.4y","unknown","no","no","telephone","aug","wed",23,6,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
"11507",52,"retired","divorced","basic.4y","unknown","yes","yes","telephone","jun","thu",26,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
"11508",60,"blue-collar","married","basic.4y","unknown","no","no","cellular","apr","mon",198,3,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
"11509",41,"admin.","single","basic.6y","no","no","no","telephone","jun","wed",168,1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,0
"11510",21,"services","single","unknown","no","yes","no","telephone","aug","mon",28,1,999,0,"nonexistent",-1.7,94.027,-38.3,0.888,4991.6,0
"11511",47,"services","divorced","basic.4y","unknown","no","no","cellular","jul","wed",67,6,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
"11512",33,"technician","married","unknown","no","yes","yes","cellular","sep","thu",414,1,9,3,"failure",-1.1,94.199,-37.5,0.879,4963.6,1
"11513",55,"housemaid","married","basic.4y","unknown","no","no","telephone","nov","fri",270,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
"11514",59,"blue-collar","married","basic.4y","unknown","yes","no","cellular","aug","tue",96,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
"11515",54,"technician","married","professional.course","unknown","no","no","cellular","aug","tue",166,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
"11516",49,"technician","married","university.degree","no","no","no","cellular","jul","mon",147,15,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
"11517",41,"admin.","married","high.school","no","no","yes","telephone","may","mon",863,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"11518",34,"technician","divorced","professional.course","no","yes","yes","cellular","apr","fri",180,2,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
"11519",33,"services","single","high.school","no","no","no","telephone","may","mon",178,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"11520",40,"retired","married","professional.course","no","no","no","telephone","may","tue",140,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"11521",28,"admin.","single","high.school","unknown","yes","yes","cellular","may","thu",275,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
"11522",40,"blue-collar","married","basic.9y","no","yes","yes","cellular","may","thu",549,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
"11523",38,"unemployed","married","basic.6y","no","no","no","telephone","jun","mon",947,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,1
"11524",41,"technician","married","university.degree","unknown","yes","no","cellular","aug","thu",423,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
"11525",62,"blue-collar","married","high.school","no","yes","no","cellular","jun","mon",563,4,4,3,"success",-1.7,94.055,-39.8,0.754,4991.6,1
"11526",44,"management","single","university.degree","unknown","no","no","cellular","nov","fri",534,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,1
"11527",53,"blue-collar","married","basic.9y","no","yes","no","telephone","may","wed",61,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"11528",36,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may","thu",12,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
"11529",27,"student","single","high.school","no","yes","no","cellular","mar","thu",80,4,999,0,"nonexistent",-1.8,92.843,-50,1.65,5099.1,1
"11530",58,"blue-collar","married","basic.4y","unknown","yes","yes","telephone","may","thu",334,10,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
"11531",38,"admin.","single","university.degree","no","yes","no","cellular","apr","thu",510,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,0
"11532",31,"services","single","high.school","no","yes","no","cellular","nov","thu",475,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
"11533",31,"services","single","basic.9y","no","unknown","unknown","cellular","may","fri",429,1,999,3,"failure",-1.8,93.876,-40,0.695,5008.7,0
"11534",64,"management","married","high.school","no","yes","no","cellular","apr","fri",693,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.4,5099.1,1
"11535",44,"technician","single","university.degree","no","yes","no","cellular","aug","wed",763,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,1
"11536",73,"retired","single","professional.course","no","no","no","cellular","apr","fri",291,1,6,3,"success",-1.8,93.749,-34.6,0.645,5008.7,1
"11537",35,"management","married","professional.course","no","no","no","telephone","may","wed",373,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"11538",27,"technician","single","professional.course","no","no","no","cellular","may","tue",209,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
"11539",51,"technician","married","professional.course","no","no","yes","telephone","may","thu",193,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
"11540",34,"admin.","married","high.school","no","yes","no","cellular","jul","wed",95,4,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
"11541",49,"technician","divorced","high.school","no","no","no","cellular","jul","thu",123,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"11542",29,"technician","married","university.degree","no","no","no","cellular","aug","tue",391,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
"11543",45,"blue-collar","married","basic.4y","no","yes","no","cellular","aug","tue",198,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,0
"11544",39,"technician","married","university.degree","unknown","yes","no","cellular","aug","thu",88,18,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,0
"11545",33,"unemployed","married","high.school","no","yes","yes","cellular","may","mon",109,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,0
"11546",31,"services","divorced","high.school","unknown","no","no","cellular","may","thu",124,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
"11547",33,"blue-collar","married","professional.course","no","yes","yes","cellular","apr","wed",154,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.498,5099.1,0
"11548",25,"technician","unknown","university.degree","no","yes","no","cellular","may","mon",346,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,0
"11549",58,"services","married","high.school","no","yes","no","telephone","mar","mon",113,4,999,0,"nonexistent",-1.8,93.369,-34.8,0.635,5008.7,0
"11550",53,"technician","married","high.school","no","yes","no","telephone","may","wed",274,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
"11551",56,"entrepreneur","married","basic.9y","no","no","yes","cellular","nov","wed",680,2,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,1
"11552",35,"blue-collar","married","high.school","no","no","no","telephone","jun","thu",153,14,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
"11553",49,"retired","married","basic.4y","no","no","no","telephone","jun","mon",93,2,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
"11554",50,"entrepreneur","married","university.degree","no","yes","no","cellular","may","tue",191,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
"11555",35,"admin.","single","university.degree","no","yes","yes","cellular","aug","wed",132,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
"11556",72,"retired","divorced","university.degree","no","no","no","cellular","aug","tue",270,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.884,5076.2,0
"11557",25,"blue-collar","single","basic.4y","no","yes","no","cellular","may","fri",64,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
"11558",55,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","mon",221,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"11559",55,"technician","married","professional.course","unknown","no","no","telephone","may","wed",806,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
"11560",41,"technician","divorced","professional.course","no","yes","no","cellular","aug","thu",26,6,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,0
"11561",28,"admin.","single","university.degree","no","no","no","cellular","may","mon",192,1,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,0
"11562",36,"admin.","married","high.school","no","no","no","cellular","mar","tue",168,1,999,0,"nonexistent",-1.8,92.843,-50,1.799,5099.1,1
"11563",38,"technician","married","university.degree","no","yes","no","cellular","may","tue",55,1,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,0
"11564",43,"admin.","married","university.degree","no","yes","no","telephone","nov","tue",135,1,999,0,"nonexistent",-3.4,92.649,-30.1,0.715,5017.5,1
"11565",31,"technician","single","professional.course","unknown","no","yes","telephone","jun","thu",127,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
"11566",43,"blue-collar","married","high.school","no","no","no","cellular","apr","fri",997,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,1
"11567",46,"blue-collar","married","basic.4y","unknown","no","no","cellular","aug","tue",83,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
"11568",59,"entrepreneur","married","university.degree","unknown","no","no","telephone","may","thu",146,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
"11569",25,"blue-collar","married","high.school","no","no","yes","telephone","jun","wed",29,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
"11570",52,"blue-collar","single","unknown","unknown","no","no","telephone","may","fri",67,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
"11571",54,"technician","divorced","basic.9y","unknown","no","no","telephone","may","fri",287,4,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
"11572",25,"services","single","high.school","no","yes","no","telephone","jun","fri",13,14,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
"11573",51,"self-employed","married","professional.course","unknown","yes","yes","telephone","may","tue",139,4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
"11574",43,"admin.","married","university.degree","no","yes","no","cellular","nov","tue",255,1,999,0,"nonexistent",-3.4,92.649,-30.1,0.715,5017.5,1
"11575",39,"admin.","single","university.degree","no","yes","no","cellular","may","fri",273,4,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,0
"11576",54,"housemaid","married","basic.4y","unknown","yes","no","cellular","aug","wed",523,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,1
"11577",36,"blue-collar","married","basic.6y","no","no","no","cellular","may","fri",212,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,0
"11578",33,"unemployed","married","university.degree","no","no","no","cellular","aug","fri",247,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
"11579",50,"management","married","university.degree","unknown","no","no","cellular","jul","thu",118,1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
"11580",58,"retired","married","basic.4y","no","yes","no","cellular","jul","tue",614,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
"11581",34,"services","divorced","basic.9y","unknown","no","yes","telephone","may","mon",202,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"11582",44,"services","married","basic.6y","unknown","no","no","telephone","may","wed",266,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
"11583",29,"blue-collar","married","basic.9y","no","no","no","cellular","jul","thu",613,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
"11584",32,"self-employed","single","university.degree","no","yes","no","cellular","jul","thu",940,1,14,1,"success",-2.9,92.469,-33.6,1.072,5076.2,1
"11585",61,"retired","married","basic.4y","no","yes","no","cellular","nov","mon",301,1,9,3,"failure",-3.4,92.649,-30.1,0.714,5017.5,1
"11586",37,"services","married","high.school","no","yes","yes","telephone","may","wed",521,3,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,1
"11587",46,"entrepreneur","married","university.degree","unknown","no","no","telephone","may","wed",433,3,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
"11588",89,"retired","divorced","basic.4y","no","yes","no","cellular","sep","tue",314,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.881,4963.6,1
"11589",45,"blue-collar","divorced","basic.4y","unknown","yes","no","telephone","jul","fri",168,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
"11590",48,"technician","married","professional.course","no","yes","no","cellular","jul","mon",383,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,1
"11591",45,"management","married","basic.9y","no","yes","no","cellular","may","thu",165,1,999,3,"failure",-1.8,93.876,-40,0.692,5008.7,0
"11592",41,"entrepreneur","single","high.school","no","no","no","cellular","jul","thu",71,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
"11593",29,"blue-collar","single","unknown","no","yes","no","cellular","may","fri",61,1,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,0
"11594",33,"blue-collar","single","high.school","no","no","no","telephone","may","wed",483,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
"11595",38,"blue-collar","married","high.school","no","no","no","telephone","jun","mon",358,3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
"11596",56,"management","married","university.degree","no","yes","no","cellular","nov","tue",125,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
"11597",34,"admin.","divorced","university.degree","no","no","no","cellular","aug","tue",267,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,1
"11598",44,"entrepreneur","married","basic.4y","no","yes","no","cellular","may","tue",955,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,1
"11599",33,"admin.","married","university.degree","no","yes","no","cellular","apr","wed",623,1,6,1,"success",-1.8,93.749,-34.6,0.654,5008.7,1
"11600",33,"self-employed","single","university.degree","no","no","no","cellular","may","wed",134,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
"11601",59,"services","married","basic.4y","unknown","yes","no","cellular","aug","fri",120,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
"11602",57,"management","divorced","university.degree","unknown","yes","yes","cellular","nov","thu",114,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
"11603",29,"admin.","single","high.school","no","no","no","cellular","may","fri",64,3,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,0
"11604",37,"entrepreneur","married","university.degree","unknown","yes","no","cellular","nov","mon",1012,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
"11605",29,"admin.","single","university.degree","no","no","no","cellular","may","tue",85,1,999,2,"failure",-1.8,93.876,-40,0.668,5008.7,0
"11606",34,"technician","married","professional.course","no","yes","no","cellular","jun","wed",302,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"11607",37,"technician","married","basic.6y","unknown","no","no","cellular","jul","fri",130,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
"11608",31,"blue-collar","divorced","professional.course","no","yes","no","telephone","may","tue",191,7,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
"11609",37,"technician","married","university.degree","no","no","no","telephone","jun","fri",23,2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
"11610",19,"student","single","basic.4y","no","yes","no","cellular","sep","wed",396,2,6,3,"success",-1.1,94.199,-37.5,0.876,4963.6,1
"11611",50,"admin.","divorced","university.degree","no","yes","no","cellular","aug","tue",73,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
"11612",22,"blue-collar","single","basic.9y","no","yes","yes","cellular","jul","mon",848,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,1
"11613",64,"housemaid","married","basic.4y","no","yes","no","cellular","nov","mon",173,1,999,0,"nonexistent",-3.4,92.649,-30.1,0.722,5017.5,0
"11614",59,"blue-collar","divorced","basic.4y","unknown","yes","no","cellular","jul","mon",254,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
"11615",37,"technician","single","high.school","unknown","no","no","cellular","jul","mon",500,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
"11616",52,"blue-collar","married","basic.9y","no","no","no","telephone","jun","mon",401,2,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
"11617",29,"blue-collar","married","basic.6y","no","unknown","unknown","telephone","may","fri",8,7,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
"11618",55,"admin.","married","basic.9y","unknown","yes","no","cellular","aug","fri",42,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
"11619",26,"admin.","single","high.school","no","no","no","telephone","apr","mon",216,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,1
"11620",28,"admin.","single","high.school","unknown","no","no","cellular","may","thu",1391,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,1
"11621",28,"admin.","single","high.school","no","no","no","telephone","jun","wed",284,8,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,0
"11622",34,"blue-collar","married","professional.course","no","no","no","cellular","apr","fri",345,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
"11623",26,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","thu",132,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
"11624",72,"retired","divorced","basic.6y","no","yes","no","cellular","nov","wed",199,1,999,0,"nonexistent",-3.4,92.649,-30.1,0.715,5017.5,1
"11625",58,"admin.","married","university.degree","no","no","no","telephone","aug","fri",121,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.881,5076.2,0
